NRIS_ID,AUTHORIZATION_ID
102739,
102735,IPMUA102735
102734,UA102734
102728,17006
102702,
102701,
102700,
102699,11606
102644,IPMUA102644
102642,2608
102639,11606
102600,IPMUA102600
102567,7542
102566,17251
102558,
102556,105178
102554,105178
102553,105178
102551,
102550,424
102524,
102521,
102520,11606
102519,
102500,16129
102343,124-0366-2016/2021
102340,124-0366-2016/2021
102305,5743
102295,7919
102265,12860
102185,124-0366-2016/2021
102179,124-0366-2016/2021
102155,1138
102154,
102153,
102151,1863
102127,1701
102121,
102120,
102119,104217
102102,105178
102101,4431
102100,105178
102030,18363
102025,147
102022,13845
102020,14057
102019,1149
102018,3095
102015,1751
102012,
101989,124-0366-2016/2021
101988,8099
101987,16348
101983,
101982,
101981,
101943,261
101895,
101893,
101889,LG101889
101887,103144
101831,
101830,146
101829,105178
101828,104217
101826,
101825,105178
101824,8662
101823,
101821,12975
101820,
101775,8096
101774,100192
101746,22067
101745,IPMUA101745
101744,IPMUA101744
101743,IPMUA101743
101741,106083
101740,HW101740
101719,7894
101698,17251
101697,104217
101696,3410
101684,UA93302
101683,UA98980
101681,
101679,14614
101677,7894
101671,
101670,105178
101669,
101664,
101661,
101526,BCG93122
101524,OZ101524
101523,HW101523
101522,104860
101521,5112
101484,15559
101459,17234
101379,OZ101379
101348,
101339,7100
101326,100462
101308,
101307,RR74469
101305,17518
101301,8490
101300,5744
101261,1869
101260,2708
101259,17251
101243,GHG1
101222,
101221,3678
101220,6945
101199,4750
101165,2608
101164,
101155,23531
101120,107417
101119,108418
101107,16523
101105,594
101041,8141
101040,364
101003,101003
101001,104011
100997,UA100997
100987,1784
100982,1203
100981,
100980,
100979,
100923,1797
100921,UA100921
100916,7815
100912,16385
100911,738-0027-2018-2021
100908,4995
100892,UA100892
100889,7100
100884,LG 100884
100880,
100873,UA 90086
100871,
100870,
100869,1831
100866,
100842,
100840,
100839,
100837,
100834,
100828,
100827,
100826,
100825,
100824,
100823,
100822,
100821,
100820,
100799,IPMUA100799
100621,
100563,22547
100560,15830
100450,13794
100443,UA30447
100442,1608
100441,105017
100357,109154
100355,6367
100353,
100348,HW100348
100341,UA95540
100340,UA100340
100303,12313
100300,
100299,
100282,
100281,
100280,
100279,
100259,HW28787
100139,
100123,3403
100085,
100082,
100038,108448
100037,UA100032
100035,8607
100032,
100028,
100027,
100026,
100025,
100024,
100023,UA100023
100022,
100021,
100020,
100019,
99720,UA99720
99701,4343
99604,LG99604
99565,HW99565
99562,HW99562
99559,
99541,107664
99539,2717
99520,100425
99482,8388
99478,15085
99475,
99473,
99469,105854
99467,14453
99462,
99461,3760
99460,1634
99459,1240
99425,LG99425
99424,16909
99412,15365
99368,376
99367,
99360,
99359,
99303,3195
99300,22427
99274,105594
99267,
99265,
99264,
99263,
99261,
99260,3825
99259,
99240,HW99240
99219,9285
99215,
99207,
99154,
99152,
99148,106613
99147,
99145,
99144,
99143,108423
99142,
99141,
99140,15283
99060,15286
99059,1688
99049,21845
99048,297
99043,
99042,
99041,
99040,
99039,
98998,
98997,
98996,
98994,
98993,
98992,
98991,
98990,
98989,
98988,
98987,
98986,
98984,
98982,12212
98981,18274
98980,UA98980
98979,4231
98939,8190
98803,3986
98581,13717
98580,15280
98545,
98543,
98540,
98538,17170
98459,6501
98232,
98230,
98120,108861
98117,6559
98116,24637
98059,
98055,
98054,
98053,
98051,
98049,
98030,
98004,2756
98002,106667
97799,4521
97723,17679
97604,100473
97603,12608
97565,11982
97564,1134
97563,IPMUA97563
97542,114
97540,10162
97539,21123
97516,17824
97506,105178
97504,16347
97484,138-0211-2016/2019
97481,11039
97480,OZ97480
97420,7550
97419,4767
97364,
97361,
97360,
97356,
97355,
97354,
97340,12909
97290,UA95006
97266,3608
97265,105178
97262,1595
97260,521
97239,5564
97184,15522
97139,UA 91627
97084,OZ97084
97083,7100
97081,HW97081
97080,OZ97080
96785,4806
96764,15730
96719,12775
96693,870-0001-2014/2019
96685,16556
96679,LG96679
96649,
96647,
96646,104889
96644,
96643,
96642,
96641,13555
96640,104512
96639,
96625,2149
96624,2592
96595,105329
96563,103980
96562,3195
96556,14831
96554,UA96554
96508,
96502,
96500,240
96490,100294
96483,12775
96478,
96477,
96474,
96473,
96459,HW96459
96441,
96435,
96381,
96379,2212
96349,
96347,
96344,
96343,
96342,
96341,
96340,
96339,10827
96330,104861
96309,
96308,
96307,100379
96306,
96304,14420
96301,107962
96293,11375
96281,107786
96261,368
96241,4469
96200,5385
95903,9094
95860,3708
95818,107911
95811,3294
95809,7590
95808,106261
95807,5346
95806,5352
95805,5556
95804,5061
95803,1501
95802,100057
95801,100056
95800,6249
95799,6864
95622,100549
95621,22751
95620,8384
95619,
95581,UA91853
95557,
95556,
95555,107034
95552,16435
95541,
95540,
95539,
95484,HW95484
95480,15702
95418,15122
95417,11050
95416,100502
95415,UA 87667
95412,16020
95411,2331
95409,23958
95406,10558
95404,
95403,
95402,7114
95401,1053
95366,7319
95308,6031
95307,6558
95286,3856
95275,13812
95274,4751
95273,106861
95272,104080
95256,UA95256
95254,14904
95253,4188
95249,4187
95194,
95192,3856
95191,7086
95190,
95188,
95164,22229
95047,2396
95036,8260
95009,
95007,
95006,
94976,
94975,
94974,
94972,
94971,
94970,
94968,
94967,
94966,
94965,
94964,
94963,
94962,
94961,
94960,
94919,100330
94748,LG94748
94702,UA67230
94701,108792
94634,233-0021-18/20
94632,6841
94599,1807
94574,
94573,
94571,
94531,1612
94530,
94529,
94528,
94526,
94525,
94524,
94523,
94522,107461
94519,16970
94403,
94395,
94387,14843
94385,11652
94376,
94375,
94374,
94358,107310
94356,100330
94355,105713
94342,781
94341,192
94340,105597
94320,
94304,19204
94302,
94301,
94300,
94299,
94290,1312
94187,
94185,
94184,716
94183,16586
94182,
94180,1251
94179,
94165,105784
94126,
94125,
94124,
94123,1251
94122,
94086,100482
94084,8364
94083,103201
94082,
94080,
94020,23717
94019,22549
93983,100369
93961,17963
93917,
93916,
93915,
93914,
93913,13654
93912,
93911,
93910,
93909,
93907,
93905,12216
93721,2898
93600,1980
93524,16962
93522,IPMUA93522
93520,13603
93499,
93479,
93425,
93424,
93394,
93391,
93385,
93382,
93370,HW93370
93369,
93368,
93367,
93366,
93365,
93364,
93363,
93362,
93361,
93360,
93359,
93330,16062
93305,107369
93302,
93299,7941
93150,17469
93148,UA93148
93145,
93126,
93106,
93105,
93104,
93103,
93101,
93079,108432
93020,2156
93019,2184
92892,IPMUA92892
92871,16034
92829,6168
92820,6167
92789,9098
92786,1585
92779,106525
92776,5244
92774,2489
92772,14520
92761,2717
92738,15529
92694,2826
92690,15273
92688,14804
92685,6521
92679,
92660,
92659,
92638,
92636,
92632,485
92631,
92630,
92628,100384
92627,15284
92625,15283
92624,3106
92623,HW92623
92622,12521
92621,7192
92620,11023
92619,10885
92605,873
92560,116-0030-2015/2020
92522,17338
92521,100063
92520,106475
92519,
92518,5224
92508,7139
92481,8998
92462,7892
92444,15276
92443,108461
92442,17762
92440,17761
92422,12217
92411,107227
92405,240
92384,12101
92383,IPMUA92383
92380,15279
92373,105176
92340,
92339,
92333,
92332,
92330,
92329,
92328,
92327,HW28630
92320,11678
92265,17783
92264,12212
92263,6875
92262,1846
92259,16509
92222,1236
92221,6873
92213,4650
92175,1086
92144,
92143,
92142,
92141,
92140,
92139,
92021,
92020,8040
92019,5074
91979,7214
91975,8031
91970,100202
91881,7041
91853,UA91853
91852,
91851,108558
91848,
91847,
91842,RR91842
91840,RR91840
91839,
91818,IPMUA91818
91817,RR91817
91816,RR91816
91815,
91814,
91806,RR91806
91802,RR91802
91783,2185
91781,LG91781
91780,2918
91779,2082
91774,13689
91742,15601
91741,RR91741
91740,738-0024-2014/2019
91739,15275
91701,105544
91700,12214
91691,14582
91682,4395
91678,12821
91677,2026
91676,2011
91674,7046
91670,23
91667,108718
91663,
91662,
91661,
91660,7688
91659,107835
91644,106004
91643,
91641,
91640,
91637,106668
91636,1543
91635,
91627,
91564,436
91560,11863
91559,4436
91532,3677
91530,11875
91529,12453
91528,
91527,
91525,
91522,
91521,17756
91520,2477
91519,9094
91489,6578
91487,
91486,
91484,
91467,12630
91436,8887
91415,105067
91411,17759
91113,5526
91103,107159
91099,106352
91063,15082
91009,
91007,1611
91004,7969
91003,106970
91002,107104
91001,4750
91000,6248
90998,425
90996,5353
90995,424
90990,
90989,107369
90988,
90987,
90986,
90985,
90982,879-0001-2016/2021
90981,7969
90824,IPMUA90824
90823,23573
90822,416
90821,2399
90819,2753
90807,
90806,
90805,
90804,23
90803,30
90791,107448
90765,17783
90754,879-0001-2016/2021
90702,5867
90661,AC90661
90624,14212
90622,1698
90621,
90599,15668
90562,
90560,
90552,
90550,
90548,
90547,
90546,
90545,
90544,
90543,
90504,14508
90501,5551
90500,7779
90499,
90482,1701
90380,7008
90316,106574
90311,5928
90303,15278
90299,100338
90226,108919
90225,UA90225
90224,14824
90223,
90221,UA87284
90220,11662
90199,14824
90179,6689
90135,LG90135
90134,3717
90132,104815
90131,2473
90127,
90125,LG90125
90124,
90123,
90122,
90121,
90087,1846
90086,UA 90086
90085,1408
90084,RR90084
90083,15586
90082,11606
90081,105260
90080,14765
90079,106906
90049,
90048,
90047,1281
90046,11706
90043,
90042,
90041,
90040,20103
90039,7393
90023,3890
90022,107702
90021,12990
89959,UA89959
89939,17876
89937,23780
89934,13422
89932,261
89930,HW89930
89929,UA89929
89926,8462
89871,8554
89862,105702
89844,UA 89844
89833,19803
89831,
89830,
89829,
89826,
89823,
89816,
89806,
89805,
89804,
89800,100383
89783,365
89782,23938
89756,4836
89755,
89746,1628
89740,LG89740
89739,14338
89730,UA87284
89729,UA089729
89721,LG89721
89689,
89688,
89686,
89684,
89683,
89681,
89680,
89639,11985
89630,1086
89627,3650
89587,239
89579,LG89579
89575,LG89575
89574,
89573,17843
89530,RR89530
89529,RR89529
89528,RR89528
89527,RR89527
89504,LT1355
89483,107025
89482,
89479,
89465,1894
89439,8519
89432,LG89432
89429,
89428,5112
89427,LG89427
89422,11350
89421,
89369,6435
89367,HW89367
89364,100363
89320,693
89280,
89236,RR89236
89235,7322
89234,12433
89233,OZ89233
89232,HW89232
89224,LG89224
89223,HW89223
89222,
89181,
89179,
89093,
89090,
89086,
89062,
89061,
89060,
89023,
89022,
89020,
89019,UA89019
88881,2095
88880,12424
88839,14943
88702,7773
88701,
88699,796
88627,
88626,
88625,
88622,
88621,
88620,UA 66834
88619,
88613,11606
88603,UA 88603
88601,11198
88600,
88599,12290
88588,88588
88585,
88580,
88577,
88536,7613
88534,108378
88533,
88532,
88531,
88530,107369
88529,
88528,6540
88527,6401
88526,323
88524,12645
88520,
88519,
88487,6266
88486,854-0002-17/22
88485,UA84463
88478,1807
88471,RR88471
88470,RR88470
88469,RR88469
88468,RR88468
88467,RR88467
88415,
88413,
88411,UA88411
88410,RR88410
88409,
88408,106877
88384,15000
88358,10869
88357,107937
88355,
88351,RR88351
88350,RR88350
88347,1894
88346,
88345,UA79375
88344,106222
88325,RR88325
88307,RR88307
88306,RR88306
88299,RR88299
88263,RR88263
88236,RR88236
88231,RR88231
88228,RR88228
88222,RR88222
88216,RR88216
88215,106016
88183,
88179,
88175,7772
88173,108377
88158,
88156,
88154,
88152,
88147,
88146,
88145,
88143,
88142,
88141,
88049,12777
87989,9103
87985,3266
87959,RR87959
87938,UA86248
87932,11401
87888,876-0001-15/20
87860,3403
87859,107192
87838,6103
87826,LG87826
87822,17686
87778,
87777,1777
87776,RR87776
87775,1385
87769,
87768,
87765,
87761,
87759,148
87740,
87669,107937
87668,
87667,
87666,
87664,
87663,22971
87662,
87661,
87659,
87610,12287
87605,15288
87604,12215
87603,5625
87601,203
87592,
87591,11985
87581,12181
87580,2273
87521,
87519,3796
87517,
87503,8891
87496,23371
87495,
87494,
87493,
87492,
87491,
87489,
87483,
87481,
87469,1768
87454,
87453,
87451,
87450,105178
87419,UA87419
87403,11275
87402,10683
87383,5893
87382,15470
87381,335
87380,
87379,324
87298,
87297,
87295,2147
87294,
87292,
87291,RR87291
87290,
87289,RR87289
87288,148
87287,7676
87286,
87285,
87284,
87283,6293
87282,
87281,
87280,
87279,
87153,2338
87152,928
87150,1693
87149,RR87149
87148,220
87147,105049
87145,AW47475
87144,4183
87143,1635
87142,15749
87141,5461
87140,13027
87139,12926
87119,114
87086,IPMUA87086
87085,RR87085
87084,RR87084
87080,295
87040,8876
87024,
87022,402-0673-18-18
86978,
86977,
86976,
86975,
86974,
86973,
86972,
86971,
86969,
86966,
86965,
86949,
86948,
86947,
86945,10730
86942,14971
86939,16466
86921,
86920,
86919,1272
86911,14056
86908,
86907,
86905,
86904,105568
86808,17604
86752,
86751,
86749,
86748,
86729,
86727,
86438,105923
86433,8011
86360,105568
86343,
86317,
86314,
86310,
86306,8856
86259,1307
86254,105253
86253,
86252,
86251,
86250,
86249,
86248,
86247,
86246,8236
86239,5000
86234,296
86226,2559
86222,157
86192,
86191,
86190,
86189,
86188,
86186,
86185,
86184,
86183,
86182,7214
86181,
86066,IPMUA86066
86063,3124
86061,11678
86059,3717
86022,4849
86020,
86019,
86005,
86004,
86002,
85983,11244
85940,
85925,
85923,
85922,
85921,
85905,
85904,
85903,
85902,
85901,UA85901
85863,6757
85860,6739
85850,17043
85849,17042
85843,107373
85840,
85839,
85819,109047
85762,7867
85760,
85759,
85747,
85740,106666
85712,107517
85708,UA85708
85702,4778
85700,
85699,
85659,UA85659
85623,RR85623
85622,1691
85589,IPMUA85589
85587,11678
85584,4856
85583,
85581,13863
85542,UA49395
85540,
85500,
85499,LG85499
85479,5910
85463,
85448,18
85447,
85441,3080
85440,5910
85425,UA85425
85408,
85406,
85405,
85404,
85403,
85401,
85400,
85399,
85381,
85380,
85379,100232
85332,UA85332
85331,
85329,5479
85328,7685
85327,4122
85326,3019
85325,6226
85324,
85323,
85292,
85291,
85289,UA85289
85288,108604
85267,3682
85266,108012
85265,107517
85264,12218
85263,
85262,
85261,
85260,
85259,
85179,IPMUA85179
85158,3536
85157,3379
85140,13785
85120,5804
85019,
85016,
85015,
85012,
85010,HW85010
84986,
84985,15612
84984,1777
84983,11905
84982,17014
84981,3991
84979,
84952,2917
84950,
84945,108740
84942,
84939,
84932,416
84889,LG84889
84888,
84881,
84880,8175
84879,107517
84850,11191
84841,UA84841
84840,LG84840
84811,6412
84801,
84784,
84783,
84781,
84780,
84779,
84724,
84723,2749
84720,
84699,5662
84667,22474
84662,
84661,
84660,
84640,12765
84564,
84562,
84560,2670
84537,
84521,LG84521
84520,18265
84500,109390
84496,
84495,
84494,
84492,
84475,
84472,UA84472
84471,8635
84469,
84468,3328
84463,
84462,
84461,
84441,
84440,
84439,
84367,13003
84364,17945
84262,
84261,
84260,
84240,
84239,
84238,
84218,
84217,
84212,
84208,
84204,
84113,
84110,
84105,
84104,
84080,
84079,293
84027,
83989,19443
83987,
83986,
83983,
83982,
83981,
83980,
83979,
83920,
83919,
83878,
83877,
83876,
83875,
83874,
83873,
83872,
83871,
83869,4465
83853,
83848,5394
83846,
83845,
83793,14299
83674,11274
83673,7307
83668,2911
83663,12628
83637,
83636,
83634,
83629,3447
83615,11660
83493,108119
83490,1203
83489,
83488,
83487,107517
83481,1517
83441,
83440,
83439,
83399,16131
83384,1521
83358,LG83358
83348,UA83348
83347,
83346,107517
83345,
83344,
83342,15559
83340,
83339,
83321,14522
83309,4381
83304,105123
83301,IPMUA83301
83292,10323
83271,UA49395
83246,
83240,UA83240
83239,
83139,
83114,UA83114
83113,108604
83112,3008
83110,107461
83109,2524
83106,UA83106
83104,
83100,11678
83079,3360
83072,18231
83071,18266
83070,
83066,104836
83065,105419
83063,7186
83042,107819
83040,
83039,
83036,274
83003,15803
83002,6159
83001,
83000,
82999,
82937,104632
82934,104064
82933,24658
82932,105712
82921,
82920,
82899,
82860,107382
82842,
82841,
82840,
82839,
82780,UA82780
82779,RR73142
82768,8147
82723,UA82723
82721,
82678,4600
82673,1917
82671,8892
82666,431
82619,
82611,
82569,
82568,UA78922
82567,11411
82566,RR82566
82565,UA82565
82561,
82479,UA82479
82384,1982
82383,5306
82382,5516
82381,5402
82380,
82379,
82360,1192
82343,
82342,
82341,
82340,104133
82339,RR82339
82324,13243
82323,
82322,
82321,1578
82319,323
82287,15541
82263,RR82263
82262,
82261,
82247,RR82247
82244,5261
82241,RR82241
82194,107108
82187,
82185,
82183,
82182,RR82182
82100,
82099,
82085,
82083,
82036,5893
82021,1931
81870,12110
81864,14256
81863,15085
81831,3911
81823,
81742,RR81742
81741,105490
81740,7952
81687,
81686,
81685,
81684,
81683,
81682,
81604,
81603,
81601,
81600,
81599,
81519,RR81519
81508,UA81508
81507,UA81507
81506,UA81506
81504,UA81504
81501,UA81501
81500,UA81500
81498,UA81498
81489,
81488,
81487,UA81487
81486,
81484,
81483,
81482,UA81482
81481,3890
81480,UA81480
81459,UA81459
81458,RR81458
81455,UA81455
81453,
81451,
81447,
81445,
81444,107598
81442,
81440,
81439,
81405,UA81405
81404,UA81404
81400,UA81400
81324,1713
81322,8244
81290,UA81290
81260,RR81260
81259,RR81259
81219,
81202,13511
81200,105297
81179,2498
81172,RR81172
81171,RR81171
81170,RR81170
81167,RR81167
81128,RR81128
81127,RR81127
81126,UA81126
81124,RR81124
81123,RR81123
81122,23111
81120,
81119,
81100,19923
81099,22931
81047,1214
81043,2819
81041,19204
81040,
81039,7234
81010,RR81010
81007,13923
81004,RR81004
81003,13363
81002,107601
81001,RR81001
81000,11242
80999,
80951,9525
80949,5648
80942,HW80942
80939,
80924,
80923,
80922,
80921,
80907,
80905,
80903,
80902,
80900,
80899,13444
80821,UA80821
80804,5768
80802,18131
80760,11844
80758,3130
80755,UA#80755
80752,1700
80751,11011
80745,105894
80744,1574
80743,17667
80741,
80740,
80739,
80736,
80733,15495
80721,
80720,
80719,
80694,1529
80671,RR80671
80670,RR80670
80669,RR80669
80668,RR80668
80667,RR80667
80661,
80660,
80659,
80657,8388
80656,7555
80654,1053
80650,RR80650
80649,
80648,RR80648
80647,
80645,23471
80644,RR80644
80643,23372
80641,22608
80639,
80613,22474
80612,21203
80608,20403
80538,19143
80527,
80526,17783
80522,
80521,
80520,
80519,
80518,19423
80508,
80504,
80502,
80501,
80499,8809
80494,16725
80493,17130
80492,10020
80491,7483
80490,105026
80489,5625
80488,15508
80487,12522
80429,9285
80391,
80390,
80389,
80388,
80387,
80386,
80385,
80384,
80383,
80382,
80381,
80380,
80379,
80326,20683
80323,15301
80294,444
80288,107515
80285,8845
80253,5693
80252,3379
80241,
80223,8124
80222,2666
80221,
80220,
80219,1528
80160,7772
80154,RR80154
80152,1526
80143,
80142,
80141,
80140,
80108,
80103,1391
80102,UA80102
80101,5661
80100,1360
80099,7129
80064,RR80064
80061,15144
80055,387
80054,1306
80053,RR80053
80052,RR80052
80051,RR80051
80049,RR80049
80047,
80046,
80044,
80043,
80042,
80041,
80040,
80039,
80013,1194
80011,RR80011
80010,8220
80008,2708
79980,IPMAUA79980
79975,8085
79969,
79967,
79966,
79965,
79963,
79961,518
79924,6114
79881,
79880,
79772,11686
79764,UA#79764
79753,420
79752,UA79752
79750,7581
79739,7866
79696,351
79694,3139
79686,7785
79681,1975
79680,8430
79675,104893
79631,UA78347
79629,1214
79628,
79624,100389
79622,UA79394
79621,
79620,
79600,8881
79599,12751
79582,1077
79581,14710
79580,100389
79518,IPMUA79518
79515,UA79515
79513,17756
79505,233
79504,
79503,
79502,
79501,103864
79488,2615
79459,2761
79442,RR79442
79441,16022
79440,7337
79439,
79434,6776
79396,106429
79395,
79394,
79393,RR79393
79392,
79391,RR79391
79390,8808
79389,RR79389
79388,RR79388
79387,6279
79385,RR79385
79384,14661
79383,RR79383
79381,
79380,RR79380
79379,
79359,
79358,
79357,
79355,
79353,
79351,
79349,
79265,100389
79263,11596
79260,1862
79222,HW 79222
79206,106287
79205,UA79205
79200,13221
79199,105748
79195,105792
79183,107362
79182,17876
79180,100229
79179,39
79142,100192
79141,12561
79136,
79134,1174
79132,107425
79129,
79128,
79127,
79126,
79125,
79124,
79123,
79122,
79121,RR79121
79120,RR79120
79119,RR79119
79060,
79052,RR79052
79049,17759
79046,
79042,
79038,
78937,1555
78936,1829
78924,
78923,
78922,
78921,
78920,
78902,2499
78901,106379
78886,8370
78878,
78863,11539
78843,
78841,
78840,
78839,
78832,RR78832
78780,
78779,
78763,
78761,
78760,
78759,
78758,
78699,HW78699
78698,UA78698
78679,109000
78659,8094
78658,107962
78642,RR78642
78641,RR78641
78639,106530
78638,105882
78618,RR78618
78604,1902
78599,
78598,
78592,100138
78590,
78586,108133
78583,4721
78578,
78558,
78545,
78544,
78542,
78541,
78540,
78539,
78538,18260
78498,6279
78462,5680
78458,
78438,
78419,104928
78403,1812
78402,18167
78401,4454
78400,UA78400
78366,
78365,
78364,
78361,
78360,
78359,
78358,
78356,107929
78355,1157
78354,11678
78347,UA78347
78346,108476
78238,2205
78201,1697
78166,100207
78159,2753
78158,13930
78106,
78105,
78104,
78103,
78102,
78101,17313
78100,
78099,
78084,100443
78056,
78047,15866
78018,1701
78006,104104
78005,104100
78004,104095
78003,104069
77961,
77960,
77959,
77958,
77925,142
77919,105754
77891,
77887,
77879,77879
77878,7008
77876,
77874,
77873,
77869,
77868,
77867,82
77864,7008
77857,15615
77853,15614
77820,17730
77819,8137
77804,15613
77801,106970
77798,15612
77796,
77773,6473
77767,5353
77766,17581
77762,14979
77760,114
77738,425
77737,107104
77735,6858
77721,108423
77719,4750
77718,
77647,6248
77644,7360
77638,424
77619,100549
77618,17752
77597,8263
77596,7789
77595,6412
77594,6239
77593,5188
77592,1512
77591,1452
77590,3083
77588,107461
77585,6431
77584,17876
77582,UA90086
77557,
77487,108546
77486,
77484,12469
77483,18213
77482,108376
77481,12597
77480,107517
77479,12987
77418,100424
77384,4574
77383,
77381,
77380,3149
77379,2692
77356,1877
77349,15854
77348,UA77348
77346,18104
77288,12856
77287,18169
77286,
77285,
77284,6168
77283,
77282,
77281,107682
77280,
77279,107911
77278,
77237,17150
77224,16078
77222,817
77205,8094
77204,922
77198,
77180,5489
77178,100536
77153,8003
77152,107517
77119,UA77119
77115,UA77115
77090,
77089,
77088,
77087,5803
77086,
77082,368
77080,10931
77037,
77036,
77035,
77034,108671
77033,
77032,
77003,100178
77002,1199
76992,338
76981,3095
76980,1149
76979,
76975,
76974,
76973,
76972,
76958,12398
76957,
76956,
76950,17876
76936,4431
76893,
76892,
76878,UA76554
76877,UA76554
76845,376
76837,197
76815,
76814,
76813,
76812,
76719,14590
76712,23
76695,17133
76687,16857
76686,8513
76685,5677
76683,18263
76682,18092
76681,100414
76680,106238
76679,8910
76663,
76661,1517
76659,
76658,
76657,
76656,
76655,
76654,
76653,
76652,
76637,2691
76634,
76633,
76632,
76631,4133
76629,
76627,100094
76622,4475
76617,1199
76595,
76585,13845
76581,6819
76580,
76578,7192
76577,
76576,14121
76574,UA76574
76573,106038
76572,100193
76561,UA76561
76554,
76553,
76532,3149
76503,105017
76500,4970
76498,2761
76494,211
76493,
76492,
76491,17711
76487,1386
76472,
76463,3149
76462,
76458,13812
76455,8660
76447,3439
76442,13627
76434,18130
76416,
76415,
76414,
76413,
76412,
76359,6945
76358,9100
76347,11099
76334,3900
76298,15604
76277,11024
76276,120
76255,14651
76253,10758
76251,153
76248,153
76244,280
76238,11088
76236,4200
76234,105216
76225,2762
76212,
76200,22587
76174,
76173,
76170,5625
76159,395
76155,8273
76152,3821
76129,7952
76128,5335
76127,13833
76126,11678
76125,13832
76124,8147
76118,
76116,
76114,
76113,
76092,
76016,13428
76013,
76012,
75993,
75942,
75925,4904
75923,RR75923
75918,
75917,
75916,
75913,
75912,
75870,108604
75869,107129
75868,105260
75867,17679
75866,17680
75865,4183
75860,814
75859,
75857,
75856,
75854,
75852,
75800,
75797,
75796,
75767,
75765,
75764,
75763,
75762,
75761,
75760,
75759,
75758,
75757,
75756,
75755,
75754,
75753,
75752,
75715,716
75712,2883
75694,14339
75692,796
75673,8462
75656,13422
75655,21824
75654,7129
75600,UA75600
75551,14420
75549,
75547,IPMUA75547
75544,
75542,
75535,
75532,
75519,2373
75510,
75508,
75506,1133
75504,
75498,
75497,
75496,
75495,
75494,
75493,
75492,
75473,105083
75472,105082
75466,639
75464,15283
75463,4068
75457,2064
75446,3656
75437,5933
75433,3682
75376,
75375,
75374,
75373,
75372,
75368,
75319,19763
75317,UA75317
75316,UA75316
75315,18011
75314,UA75314
75313,RR75313
75258,224
75248,RR75248
75247,RR75247
75246,409
75245,RR75245
75244,RR75244
75243,RR75243
75242,18523
75241,4617
75239,
75238,
75237,
75236,6857
75234,
75233,
75178,
75177,
75176,
75175,107868
75174,11493
75173,8492
75167,13680
75165,13287
75151,8240
75150,
75149,17759
75148,
75147,
75146,
75145,
75144,7800
75143,
75141,
75140,7699
75139,
75138,7600
75137,7107
75136,6310
75135,4926
75134,2891
74999,108660
74948,
74935,RR74935
74932,UA74932
74913,763
74889,RR 74889
74886,RR 74886
74883,7929
74879,IPMUA74879
74877,18066
74876,4069
74875,RR74875
74874,RR 74874
74873,RR74873
74872,RR74872
74856,
74853,RR74853
74850,14443
74849,RR74849
74837,106789
74830,RR74830
74828,105692
74827,RR74827
74823,RR74823
74811,107517
74810,RR74810
74808,RR74808
74799,
74794,RR74794
74793,RR74793
74792,RR74792
74773,UA74773
74743,RR74743
74741,RR74741
74740,RR74740
74739,
74737,RR74737
74736,RR74736
74734,RR74734
74717,RR74717
74716,RR74716
74715,RR74715
74714,
74712,
74711,RR74711
74710,RR74710
74708,
74704,UA72849
74703,
74702,
74692,IPMUA74692
74671,
74670,
74669,
74666,
74665,IPMUA74665
74664,
74663,1843
74662,5050
74661,HW74661
74660,
74629,
74628,
74627,RR74627
74569,
74568,
74548,
74547,
74546,
74544,
74543,
74542,
74540,
74470,RR74470
74469,RR74469
74468,RR74461
74461,RR74461
74460,RR74460
74459,RR74459
74458,108387
74424,RR74424
74423,RR74423
74422,RR74422
74421,
74420,
74418,
74417,108392
74414,RR74414
74412,RR74412
74383,
74381,RR74381
74379,
74377,
74374,
74371,14523
74370,385
74369,105299
74368,101
74367,14453
74366,RR74366
74365,
74364,
74363,
74362,
74360,RR74360
74359,RR74359
74358,RR74358
74293,12106
74272,108155
74247,6262
74246,7612
74237,6757
74195,108432
74188,17552
74180,107104
74175,18268
74173,17463
74171,LT 1289
74157,16898
74134,
74133,
74113,
74112,
74103,15973
74102,197
74098,14613
74070,
74069,108389
74066,10859
74065,8867
74061,8450
74050,7612
74049,
74047,1386
74046,1133
74045,30
74044,8426
74042,1668
74038,
74034,
74033,108368
74032,8398
74008,6945
74000,8124
73999,7952
73998,17183
73966,UA73966
73964,105702
73963,16164
73932,
73921,UA73921
73906,
73904,
73902,
73901,
73900,
73898,
73897,15015
73866,9079
73859,12013
73855,
73817,11163
73816,10669
73730,1543
73728,7845
73716,2416
73715,107129
73714,
73713,
73712,
73646,
73550,3678
73537,108533
73535,3457
73480,7761
73479,UA73479
73476,
73474,
73473,
73472,
73434,7944
73413,2300
73410,6898
73404,UA73404
73403,105340
73402,4601
73396,7108
73392,108133
73390,106555
73355,
73351,106890
73346,8175
73342,UA28308
73341,12777
73336,
73334,
73332,
73295,UA73295
73292,14917
73264,445
73250,12777
73245,
73244,RR73244
73240,12398
73207,UA 73207
73202,146
73200,RR73200
73198,RR73198
73196,5030
73188,106472
73187,27
73186,RR73186
73180,RR73180
73174,8035
73171,4970
73168,395
73160,13446
73159,RR79391
73149,22
73145,RR73142
73144,5112
73142,RR73142
73137,
73135,105579
73133,
73132,
73054,261
73044,5465
73043,103961
73041,7454
73038,
73037,108149
73035,
72999,106759
72995,
72913,HW72913
72912,
72876,4005
72874,343
